mass, fa, running cmu, # selected ALPs
0.3, 200.0, 0.00018944982449460714, (6.22667153573877e-98, -2.0, -2.0)
0.3, 400.0, 0.0002535062185065432, (1.868428044961044e-23, -2.0, -2.0)
0.3, 800.0, 0.0003197467661761559, (3.921902893303239e-05, -2.0, -2.0)
0.3, 1600.0, 0.0003871465766410527, (0.9831423583833762, -2.0, -2.0)
0.3, 3200.0, 0.00045497617891471155, (47.20205530156782, -2.0, -2.0)
0.3, 6400.0, 0.0005227281772863113, (100.15208748098101, -2.0, -2.0)
0.3, 12800.0, 0.0005900455099113354, (26.163892163497085, -2.0, -2.0)
0.3, 25600.0, 0.0006566621963873518, (2.887443358626022, -2.0, -2.0)
0.3, 51200.0, 0.0007224155827107457, (0.24064823258657123, -2.0, -2.0)
0.3, 102400.0, 0.0007871905646011663, (0.01832609161545372, -2.0, -2.0)
0.3, 204800.0, 0.0008509112486557373, (0.0013475093460854036, -2.0, -2.0)
0.3, 409600.0, 0.0009135327146621375, (9.72474496936714e-05, -2.0, -2.0)
0.3, 819200.0, 0.000975033380130784, (6.927190146131149e-06, -2.0, -2.0)
0.3, 1638400.0, 0.0010354090302588334, (4.882891624999723e-07, -2.0, -2.0)
0.3, 3276800.0, 0.0010946680043037425, (3.4112425302245504e-08, -2.0, -2.0)
0.3, 6553600.0, 0.001152830943898507, (2.36462815675696e-09, -2.0, -2.0)
0.3, 13107200.0, 0.0012099142736922588, (1.6278779371730862e-10, -2.0, -2.0)
0.3, 26214400.0, 0.0012659458293638715, (1.1138409126150262e-11, -2.0, -2.0)
0.3, 52428800.0, 0.001320959756570557, (7.579702894185609e-13, -2.0, -2.0)
0.35, 200.0, 0.00018944982449460714, (2.579494279149231e-79, -2.0, -2.0)
0.35, 400.0, 0.0002535062185065432, (5.24112726664564e-19, -2.0, -2.0)
0.35, 800.0, 0.0003197467661761559, (0.00048453974033852153, -2.0, -2.0)
0.35, 1600.0, 0.0003871465766410527, (5.832597093324682, -2.0, -2.0)
0.35, 3200.0, 0.00045497617891471155, (206.8573049520319, -2.0, -2.0)
0.35, 6400.0, 0.0005227281772863113, (235.98465043806627, -2.0, -2.0)
0.35, 12800.0, 0.0005900455099113354, (48.23027492176138, -2.0, -2.0)
0.35, 25600.0, 0.0006566621963873518, (4.952846967573454, -2.0, -2.0)
0.35, 51200.0, 0.0007224155827107457, (0.4054701902175592, -2.0, -2.0)
0.35, 102400.0, 0.0007871905646011663, (0.030749475943811538, -2.0, -2.0)
0.35, 204800.0, 0.0008509112486557373, (0.002258871403531722, -2.0, -2.0)
0.35, 409600.0, 0.0009135327146621375, (0.00016298520215539527, -2.0, -2.0)
0.35, 819200.0, 0.000975033380130784, (1.1609350088921938e-05, -2.0, -2.0)
0.35, 1638400.0, 0.0010354090302588334, (8.183215018183499e-07, -2.0, -2.0)
0.35, 3276800.0, 0.0010946680043037425, (5.716875332619035e-08, -2.0, -2.0)
0.35, 6553600.0, 0.001152830943898507, (3.9628611094950524e-09, -2.0, -2.0)
0.35, 13107200.0, 0.0012099142736922588, (2.728147298426431e-10, -2.0, -2.0)
0.35, 26214400.0, 0.0012659458293638715, (1.8666768589251965e-11, -2.0, -2.0)
0.35, 52428800.0, 0.001320959756570557, (1.2702761986530403e-12, -2.0, -2.0)
0.4, 200.0, 0.00018944982449460714, (4.671398822136668e-05, -2.0, -2.0)
0.4, 400.0, 0.0002535062185065432, (6.06344691343013, -2.0, -2.0)
0.4, 800.0, 0.0003197467661761559, (249.17400918934447, -2.0, -2.0)
0.4, 1600.0, 0.0003871465766410527, (2724.5759273977983, -2.0, -2.0)
0.4, 3200.0, 0.00045497617891471155, (3221.082323449512, -2.0, -2.0)
0.4, 6400.0, 0.0005227281772863113, (830.4664885827115, -2.0, -2.0)
0.4, 12800.0, 0.0005900455099113354, (99.7596325089677, -2.0, -2.0)
0.4, 25600.0, 0.0006566621963873518, (8.828793280271212, -2.0, -2.0)
0.4, 51200.0, 0.0007224155827107457, (0.6961566018608535, -2.0, -2.0)
0.4, 102400.0, 0.0007871905646011663, (0.05231326301173142, -2.0, -2.0)
0.4, 204800.0, 0.0008509112486557373, (0.003834506270646575, -2.0, -2.0)
0.4, 409600.0, 0.0009135327146621375, (0.0002765271460072387, -2.0, -2.0)
0.4, 819200.0, 0.000975033380130784, (1.96944247046837e-05, -2.0, -2.0)
0.4, 1638400.0, 0.0010354090302588334, (1.3881824993696209e-06, -2.0, -2.0)
0.4, 3276800.0, 0.0010946680043037425, (9.69791395659894e-08, -2.0, -2.0)
0.4, 6553600.0, 0.001152830943898507, (6.722452758784102e-09, -2.0, -2.0)
0.4, 13107200.0, 0.0012099142736922588, (4.6279276592448717e-10, -2.0, -2.0)
0.4, 26214400.0, 0.0012659458293638715, (3.166560961712225e-11, -2.0, -2.0)
0.4, 52428800.0, 0.001320959756570557, (2.1548491049187565e-12, -2.0, -2.0)
0.45, 200.0, 0.00018944982449460714, (0.0, -2.0, -2.0)
0.45, 400.0, 0.0002535062185065432, (0.0, -2.0, -2.0)
0.45, 800.0, 0.0003197467661761559, (5.946038565060707e-191, -2.0, -2.0)
0.45, 1600.0, 0.0003871465766410527, (1.850843624243407e-47, -2.0, -2.0)
0.45, 3200.0, 0.00045497617891471155, (4.5552163316707855e-12, -2.0, -2.0)
0.45, 6400.0, 0.0005227281772863113, (0.0021287879129961813, -2.0, -2.0)
0.45, 12800.0, 0.0005900455099113354, (0.9256475493491563, -2.0, -2.0)
0.45, 25600.0, 0.0006566621963873518, (3.4170327097517332, -2.0, -2.0)
0.45, 51200.0, 0.0007224155827107457, (1.0514388398057128, -2.0, -2.0)
0.45, 102400.0, 0.0007871905646011663, (0.1165266461854165, -2.0, -2.0)
0.45, 204800.0, 0.0008509112486557373, (0.009445717311468716, -2.0, -2.0)
0.45, 409600.0, 0.0009135327146621375, (0.000698712108665404, -2.0, -2.0)
0.45, 819200.0, 0.000975033380130784, (5.008082185432459e-05, -2.0, -2.0)
0.45, 1638400.0, 0.0010354090302588334, (3.535637557189389e-06, -2.0, -2.0)
0.45, 3276800.0, 0.0010946680043037425, (2.4710012793970896e-07, -2.0, -2.0)
0.45, 6553600.0, 0.001152830943898507, (1.7130333615396576e-08, -2.0, -2.0)
0.45, 13107200.0, 0.0012099142736922588, (1.1793303933476036e-09, -2.0, -2.0)
0.45, 26214400.0, 0.0012659458293638715, (8.069367648459591e-11, -2.0, -2.0)
0.45, 52428800.0, 0.001320959756570557, (5.491224419924173e-12, -2.0, -2.0)
0.5, 200.0, 0.00018944982449460714, (0.0, -2.0, -2.0)
0.5, 400.0, 0.0002535062185065432, (0.0, -2.0, -2.0)
0.5, 800.0, 0.0003197467661761559, (0.0, -2.0, -2.0)
0.5, 1600.0, 0.0003871465766410527, (0.0, -2.0, -2.0)
0.5, 3200.0, 0.00045497617891471155, (1.7555158982260907e-174, -2.0, -2.0)
0.5, 6400.0, 0.0005227281772863113, (3.7212832281755857e-44, -2.0, -2.0)
0.5, 12800.0, 0.0005900455099113354, (3.584045490339277e-12, -2.0, -2.0)
0.5, 25600.0, 0.0006566621963873518, (0.00013786510987030915, -2.0, -2.0)
0.5, 51200.0, 0.0007224155827107457, (0.036756107633643814, -2.0, -2.0)
0.5, 102400.0, 0.0007871905646011663, (0.1198846280711763, -2.0, -2.0)
0.5, 204800.0, 0.0008509112486557373, (0.03248234705344113, -2.0, -2.0)
0.5, 409600.0, 0.0009135327146621375, (0.0033704303589459726, -2.0, -2.0)
0.5, 819200.0, 0.000975033380130784, (0.0002635795138852985, -2.0, -2.0)
0.5, 1638400.0, 0.0010354090302588334, (1.9021411686356202e-05, -2.0, -2.0)
0.5, 3276800.0, 0.0010946680043037425, (1.3367073354789201e-06, -2.0, -2.0)
0.5, 6553600.0, 0.001152830943898507, (9.279543306443953e-08, -2.0, -2.0)
0.5, 13107200.0, 0.0012099142736922588, (6.39065922129657e-09, -2.0, -2.0)
0.5, 26214400.0, 0.0012659458293638715, (4.373075974858456e-10, -2.0, -2.0)
0.5, 52428800.0, 0.001320959756570557, (2.9759528879359794e-11, -2.0, -2.0)
0.54, 200.0, 0.00018944982449460714, (0.0, -2.0, -2.0)
0.54, 400.0, 0.0002535062185065432, (0.0, -2.0, -2.0)
0.54, 800.0, 0.0003197467661761559, (0.0, -2.0, -2.0)
0.54, 1600.0, 0.0003871465766410527, (0.0, -2.0, -2.0)
0.54, 3200.0, 0.00045497617891471155, (0.0, -2.0, -2.0)
0.54, 6400.0, 0.0005227281772863113, (0.0, -2.0, -2.0)
0.54, 12800.0, 0.0005900455099113354, (0.0, -2.0, -2.0)
0.54, 25600.0, 0.0006566621963873518, (7.611200786828486e-173, -2.0, -2.0)
0.54, 51200.0, 0.0007224155827107457, (2.930105382640749e-45, -2.0, -2.0)
0.54, 102400.0, 0.0007871905646011663, (3.960068840226067e-14, -2.0, -2.0)
0.54, 204800.0, 0.0008509112486557373, (1.437610861551158e-06, -2.0, -2.0)
0.54, 409600.0, 0.0009135327146621375, (0.0006140280399972762, -2.0, -2.0)
0.54, 819200.0, 0.000975033380130784, (0.0021056960829553884, -2.0, -2.0)
0.54, 1638400.0, 0.0010354090302588334, (0.0005737918708154727, -2.0, -2.0)
0.54, 3276800.0, 0.0010946680043037425, (5.8431633249210884e-05, -2.0, -2.0)
0.54, 6553600.0, 0.001152830943898507, (4.462553191390889e-06, -2.0, -2.0)
0.54, 13107200.0, 0.0012099142736922588, (3.1480277681344407e-07, -2.0, -2.0)
0.54, 26214400.0, 0.0012659458293638715, (2.167173314264757e-08, -2.0, -2.0)
0.54, 52428800.0, 0.001320959756570557, (1.4770200823148807e-09, -2.0, -2.0)
0.6, 200.0, 0.00018944982449460714, (0.0, -2.0, -2.0)
0.6, 400.0, 0.0002535062185065432, (0.0, -2.0, -2.0)
0.6, 800.0, 0.0003197467661761559, (0.0, -2.0, -2.0)
0.6, 1600.0, 0.0003871465766410527, (0.0, -2.0, -2.0)
0.6, 3200.0, 0.00045497617891471155, (0.0, -2.0, -2.0)
0.6, 6400.0, 0.0005227281772863113, (2.1649207664833666e-172, -2.0, -2.0)
0.6, 12800.0, 0.0005900455099113354, (3.643466906118171e-44, -2.0, -2.0)
0.6, 25600.0, 0.0006566621963873518, (1.085492280941167e-12, -2.0, -2.0)
0.6, 51200.0, 0.0007224155827107457, (7.254713214105814e-05, -2.0, -2.0)
0.6, 102400.0, 0.0007871905646011663, (0.012609376395948474, -2.0, -2.0)
0.6, 204800.0, 0.0008509112486557373, (0.022022644769439874, -2.0, -2.0)
0.6, 409600.0, 0.0009135327146621375, (0.004385668449434161, -2.0, -2.0)
0.6, 819200.0, 0.000975033380130784, (0.00040990857300186797, -2.0, -2.0)
0.6, 1638400.0, 0.0010354090302588334, (3.09606660569085e-05, -2.0, -2.0)
0.6, 3276800.0, 0.0010946680043037425, (2.20079614573668e-06, -2.0, -2.0)
0.6, 6553600.0, 0.001152830943898507, (1.5322016127538472e-07, -2.0, -2.0)
0.6, 13107200.0, 0.0012099142736922588, (1.0559578146324896e-08, -2.0, -2.0)
