# theta_low theta_high x_low x_high theta_center x_center ratio_integral err_integral ratio_width err_width
6.000000 12.000000 302.000000 310.500000 9.000000 306.250000 1.011226 0.000430 1.002409 0.000126
6.000000 12.000000 310.500000 319.000000 9.000000 314.750000 1.006859 0.000434 1.001683 0.000126
6.000000 12.000000 319.000000 327.500000 9.000000 323.250000 1.004326 0.000443 1.000817 0.000128
6.000000 12.000000 327.500000 336.000000 9.000000 331.750000 0.995830 0.000446 1.001930 0.000130
6.000000 12.000000 336.000000 344.500000 9.000000 340.250000 0.992262 0.000446 1.000706 0.000127
6.000000 12.000000 344.500000 353.000000 9.000000 348.750000 0.992123 0.000474 1.002542 0.000135
6.000000 12.000000 353.000000 370.000000 9.000000 361.500000 1.013190 0.000663 0.998154 0.000179
12.000000 18.000000 208.500000 225.500000 15.000000 217.000000 1.025720 0.000345 1.010119 0.000108
12.000000 18.000000 225.500000 234.000000 15.000000 229.750000 1.020830 0.000444 1.009505 0.000139
12.000000 18.000000 234.000000 242.500000 15.000000 238.250000 1.022581 0.000440 1.009507 0.000139
12.000000 18.000000 242.500000 251.000000 15.000000 246.750000 1.018051 0.000439 1.010461 0.000139
12.000000 18.000000 251.000000 259.500000 15.000000 255.250000 1.015781 0.000441 1.009006 0.000134
12.000000 18.000000 259.500000 268.000000 15.000000 263.750000 1.009313 0.000449 1.007807 0.000133
12.000000 18.000000 268.000000 276.500000 15.000000 272.250000 1.008015 0.000448 1.008196 0.000133
12.000000 18.000000 276.500000 285.000000 15.000000 280.750000 1.010643 0.000452 1.007056 0.000134
12.000000 18.000000 285.000000 293.500000 15.000000 289.250000 1.010577 0.000464 1.007242 0.000134
12.000000 18.000000 293.500000 302.000000 15.000000 297.750000 1.003235 0.000468 1.008097 0.000133
12.000000 18.000000 302.000000 310.500000 15.000000 306.250000 1.000206 0.000470 1.006552 0.000134
12.000000 18.000000 310.500000 319.000000 15.000000 314.750000 1.007146 0.000469 1.007012 0.000131
12.000000 18.000000 319.000000 327.500000 15.000000 323.250000 1.002662 0.000476 1.005889 0.000130
12.000000 18.000000 327.500000 336.000000 15.000000 331.750000 0.997269 0.000481 1.006101 0.000132
12.000000 18.000000 336.000000 344.500000 15.000000 340.250000 0.997937 0.000499 1.005807 0.000133
12.000000 18.000000 344.500000 353.000000 15.000000 348.750000 1.002318 0.000541 1.004698 0.000138
12.000000 18.000000 353.000000 370.000000 15.000000 361.500000 1.039508 0.000782 1.001705 0.000191
18.000000 24.000000 208.500000 225.500000 21.000000 217.000000 1.029823 0.000363 1.012969 0.000115
18.000000 24.000000 225.500000 234.000000 21.000000 229.750000 1.026882 0.000465 1.011585 0.000148
18.000000 24.000000 234.000000 242.500000 21.000000 238.250000 1.022650 0.000463 1.011722 0.000144
18.000000 24.000000 242.500000 251.000000 21.000000 246.750000 1.032754 0.000465 1.011209 0.000144
18.000000 24.000000 251.000000 259.500000 21.000000 255.250000 1.030872 0.000472 1.010516 0.000143
18.000000 24.000000 259.500000 268.000000 21.000000 263.750000 1.034158 0.000473 1.009927 0.000142
18.000000 24.000000 268.000000 276.500000 21.000000 272.250000 1.027350 0.000490 1.009359 0.000140
18.000000 24.000000 276.500000 285.000000 21.000000 280.750000 1.031885 0.000498 1.010647 0.000141
18.000000 24.000000 285.000000 293.500000 21.000000 289.250000 1.027516 0.000491 1.009887 0.000140
18.000000 24.000000 293.500000 302.000000 21.000000 297.750000 1.027340 0.000512 1.009425 0.000138
18.000000 24.000000 302.000000 310.500000 21.000000 306.250000 1.021942 0.000514 1.009426 0.000138
18.000000 24.000000 310.500000 319.000000 21.000000 314.750000 1.018640 0.000524 1.007974 0.000138
18.000000 24.000000 319.000000 327.500000 21.000000 323.250000 1.018137 0.000542 1.008349 0.000143
18.000000 24.000000 327.500000 336.000000 21.000000 331.750000 1.012651 0.000535 1.008095 0.000141
18.000000 24.000000 336.000000 344.500000 21.000000 340.250000 1.015127 0.000564 1.008299 0.000143
18.000000 24.000000 344.500000 353.000000 21.000000 348.750000 1.040211 0.000627 1.007260 0.000149
18.000000 24.000000 353.000000 370.000000 21.000000 361.500000 1.081601 0.000914 1.002876 0.000206
24.000000 30.000000 208.500000 225.500000 27.000000 217.000000 1.020407 0.000372 1.011390 0.000116
24.000000 30.000000 225.500000 234.000000 27.000000 229.750000 1.017571 0.000493 1.009483 0.000150
24.000000 30.000000 234.000000 242.500000 27.000000 238.250000 1.014208 0.000499 1.010217 0.000150
24.000000 30.000000 242.500000 251.000000 27.000000 246.750000 1.010499 0.000490 1.010080 0.000149
24.000000 30.000000 251.000000 259.500000 27.000000 255.250000 1.015974 0.000502 1.009425 0.000146
24.000000 30.000000 259.500000 268.000000 27.000000 263.750000 1.015425 0.000511 1.009582 0.000150
24.000000 30.000000 268.000000 276.500000 27.000000 272.250000 1.014255 0.000511 1.008988 0.000148
24.000000 30.000000 276.500000 285.000000 27.000000 280.750000 1.005561 0.000521 1.008503 0.000149
24.000000 30.000000 285.000000 293.500000 27.000000 289.250000 1.011524 0.000537 1.008709 0.000148
24.000000 30.000000 293.500000 302.000000 27.000000 297.750000 1.006498 0.000560 1.008033 0.000148
24.000000 30.000000 302.000000 310.500000 27.000000 306.250000 1.007955 0.000575 1.008280 0.000150
24.000000 30.000000 310.500000 319.000000 27.000000 314.750000 1.008538 0.000593 1.008249 0.000148
24.000000 30.000000 319.000000 327.500000 27.000000 323.250000 1.005905 0.000638 1.007601 0.000151
24.000000 30.000000 327.500000 336.000000 27.000000 331.750000 1.006706 0.000659 1.007541 0.000154
24.000000 30.000000 336.000000 344.500000 27.000000 340.250000 1.002735 0.000720 1.006944 0.000154
24.000000 30.000000 344.500000 353.000000 27.000000 348.750000 1.020872 0.000800 1.005908 0.000162
24.000000 30.000000 353.000000 370.000000 27.000000 361.500000 1.052173 0.001115 1.000107 0.000220
30.000000 38.000000 208.500000 225.500000 34.000000 217.000000 1.011901 0.000366 1.009905 0.000104
30.000000 38.000000 225.500000 234.000000 34.000000 229.750000 1.015842 0.000485 1.007842 0.000135
30.000000 38.000000 234.000000 242.500000 34.000000 238.250000 1.008559 0.000489 1.008228 0.000134
30.000000 38.000000 242.500000 251.000000 34.000000 246.750000 1.011512 0.000498 1.007902 0.000133
30.000000 38.000000 251.000000 259.500000 34.000000 255.250000 1.017346 0.000510 1.008265 0.000133
30.000000 38.000000 259.500000 268.000000 34.000000 263.750000 1.009557 0.000515 1.007310 0.000136
30.000000 38.000000 268.000000 276.500000 34.000000 272.250000 1.017715 0.000530 1.006506 0.000136
30.000000 38.000000 276.500000 285.000000 34.000000 280.750000 1.009805 0.000550 1.006276 0.000131
30.000000 38.000000 285.000000 293.500000 34.000000 289.250000 1.014354 0.000572 1.006456 0.000134
30.000000 38.000000 293.500000 302.000000 34.000000 297.750000 1.011172 0.000592 1.005930 0.000135
30.000000 38.000000 302.000000 310.500000 34.000000 306.250000 1.005310 0.000627 1.005882 0.000135
30.000000 38.000000 310.500000 319.000000 34.000000 314.750000 1.008889 0.000657 1.005722 0.000137
30.000000 38.000000 319.000000 327.500000 34.000000 323.250000 1.012349 0.000702 1.004631 0.000138
30.000000 38.000000 327.500000 336.000000 34.000000 331.750000 1.002368 0.000779 1.003593 0.000142
30.000000 38.000000 336.000000 344.500000 34.000000 340.250000 1.017147 0.000836 1.003730 0.000145
30.000000 38.000000 344.500000 353.000000 34.000000 348.750000 1.001030 0.000950 1.002953 0.000159
30.000000 38.000000 353.000000 370.000000 34.000000 361.500000 1.001049 0.001321 0.995992 0.000212
38.000000 46.000000 208.500000 225.500000 42.000000 217.000000 1.015188 0.000448 1.005046 0.000108
38.000000 46.000000 225.500000 234.000000 42.000000 229.750000 1.021981 0.000604 1.004001 0.000141
38.000000 46.000000 234.000000 242.500000 42.000000 238.250000 1.015496 0.000612 1.004996 0.000142
38.000000 46.000000 242.500000 251.000000 42.000000 246.750000 1.027656 0.000610 1.004408 0.000140
38.000000 46.000000 251.000000 259.500000 42.000000 255.250000 1.026239 0.000623 1.004118 0.000137
38.000000 46.000000 259.500000 268.000000 42.000000 263.750000 1.007401 0.000654 1.004423 0.000139
38.000000 46.000000 268.000000 276.500000 42.000000 272.250000 1.016082 0.000659 1.003516 0.000138
38.000000 46.000000 276.500000 285.000000 42.000000 280.750000 1.014729 0.000687 1.003080 0.000136
38.000000 46.000000 285.000000 293.500000 42.000000 289.250000 1.011245 0.000721 1.003743 0.000142
38.000000 46.000000 293.500000 302.000000 42.000000 297.750000 1.024753 0.000720 1.004595 0.000142
38.000000 46.000000 302.000000 310.500000 42.000000 306.250000 1.019482 0.000761 1.002386 0.000144
38.000000 46.000000 310.500000 319.000000 42.000000 314.750000 1.012499 0.000796 1.002751 0.000145
38.000000 46.000000 319.000000 327.500000 42.000000 323.250000 1.003379 0.000844 1.002658 0.000147
38.000000 46.000000 327.500000 336.000000 42.000000 331.750000 1.021293 0.000875 1.002346 0.000147
38.000000 46.000000 336.000000 344.500000 42.000000 340.250000 1.004398 0.000947 1.001625 0.000158
38.000000 46.000000 344.500000 353.000000 42.000000 348.750000 1.013190 0.001028 1.002008 0.000159
38.000000 46.000000 353.000000 370.000000 42.000000 361.500000 1.035604 0.001397 0.994531 0.000215
46.000000 56.000000 208.500000 225.500000 51.000000 217.000000 1.037983 0.000511 0.998969 0.000118
46.000000 56.000000 225.500000 234.000000 51.000000 229.750000 1.045457 0.000687 0.999009 0.000151
46.000000 56.000000 234.000000 242.500000 51.000000 238.250000 1.046250 0.000710 0.998684 0.000149
46.000000 56.000000 242.500000 251.000000 51.000000 246.750000 1.051484 0.000703 0.999773 0.000150
46.000000 56.000000 251.000000 259.500000 51.000000 255.250000 1.051180 0.000721 0.998275 0.000149
46.000000 56.000000 259.500000 268.000000 51.000000 263.750000 1.049704 0.000726 0.999120 0.000146
46.000000 56.000000 268.000000 276.500000 51.000000 272.250000 1.046216 0.000745 0.998738 0.000147
46.000000 56.000000 276.500000 285.000000 51.000000 280.750000 1.052383 0.000767 0.999511 0.000146
46.000000 56.000000 285.000000 293.500000 51.000000 289.250000 1.045607 0.000796 1.000000 0.000147
46.000000 56.000000 293.500000 302.000000 51.000000 297.750000 1.047895 0.000829 0.998617 0.000147
46.000000 56.000000 302.000000 310.500000 51.000000 306.250000 1.063907 0.000836 1.000207 0.000148
46.000000 56.000000 310.500000 319.000000 51.000000 314.750000 1.062843 0.000860 0.998567 0.000148
46.000000 56.000000 319.000000 327.500000 51.000000 323.250000 1.085940 0.000906 0.999042 0.000149
46.000000 56.000000 327.500000 336.000000 51.000000 331.750000 1.100039 0.000957 0.998555 0.000149
46.000000 56.000000 336.000000 344.500000 51.000000 340.250000 1.131328 0.001017 0.997946 0.000151
46.000000 56.000000 344.500000 353.000000 51.000000 348.750000 1.165917 0.001120 0.998382 0.000160
46.000000 56.000000 353.000000 370.000000 51.000000 361.500000 1.199077 0.001510 0.988821 0.000232
56.000000 90.000000 208.500000 225.500000 73.000000 217.000000 1.071644 0.000712 0.988849 0.000177
56.000000 90.000000 225.500000 234.000000 73.000000 229.750000 1.080600 0.000961 0.991467 0.000227
56.000000 90.000000 234.000000 242.500000 73.000000 238.250000 1.094219 0.000991 0.992681 0.000222
56.000000 90.000000 242.500000 251.000000 73.000000 246.750000 1.081235 0.000999 0.992329 0.000220
56.000000 90.000000 251.000000 259.500000 73.000000 255.250000 1.104594 0.001022 0.994070 0.000221
56.000000 90.000000 259.500000 268.000000 73.000000 263.750000 1.101772 0.001042 0.993653 0.000223
56.000000 90.000000 268.000000 276.500000 73.000000 272.250000 1.117177 0.001071 0.993610 0.000221
56.000000 90.000000 276.500000 285.000000 73.000000 280.750000 1.107402 0.001086 0.994387 0.000224
56.000000 90.000000 285.000000 293.500000 73.000000 289.250000 1.105598 0.001121 0.991264 0.000227
56.000000 90.000000 293.500000 302.000000 73.000000 297.750000 1.142124 0.001149 0.995216 0.000219
56.000000 90.000000 302.000000 310.500000 73.000000 306.250000 1.120026 0.001163 0.993059 0.000226
56.000000 90.000000 310.500000 319.000000 73.000000 314.750000 1.149006 0.001209 0.995329 0.000222
56.000000 90.000000 319.000000 327.500000 73.000000 323.250000 1.142139 0.001241 0.994699 0.000221
56.000000 90.000000 327.500000 336.000000 73.000000 331.750000 1.169937 0.001314 0.993639 0.000221
56.000000 90.000000 336.000000 344.500000 73.000000 340.250000 1.181060 0.001373 0.995106 0.000229
56.000000 90.000000 344.500000 353.000000 73.000000 348.750000 1.168802 0.001436 0.993795 0.000228
56.000000 90.000000 353.000000 370.000000 73.000000 361.500000 1.174125 0.001924 0.983011 0.000307
