# theta_low theta_high x_low x_high theta_center x_center ratio_integral err_integral ratio_width err_width
0.000000 6.000000 58.500000 75.500000 3.000000 67.000000 0.940919 0.000646 0.912221 0.000143
0.000000 6.000000 75.500000 84.000000 3.000000 79.750000 0.940952 0.000724 0.914326 0.000167
0.000000 6.000000 84.000000 92.500000 3.000000 88.250000 0.953780 0.000708 0.913455 0.000158
0.000000 6.000000 92.500000 101.000000 3.000000 96.750000 0.925830 0.000711 0.913910 0.000155
0.000000 6.000000 101.000000 109.500000 3.000000 105.250000 0.962878 0.000742 0.916323 0.000160
0.000000 6.000000 109.500000 118.000000 3.000000 113.750000 0.949282 0.000693 0.917205 0.000158
0.000000 6.000000 118.000000 126.500000 3.000000 122.250000 0.976974 0.000741 0.917090 0.000157
0.000000 6.000000 126.500000 135.000000 3.000000 130.750000 0.940231 0.000737 0.914977 0.000165
0.000000 6.000000 135.000000 143.500000 3.000000 139.250000 0.951440 0.000764 0.917797 0.000174
0.000000 6.000000 143.500000 152.000000 3.000000 147.750000 0.935655 0.000702 0.917229 0.000163
0.000000 6.000000 152.000000 160.500000 3.000000 156.250000 0.925618 0.000686 0.915483 0.000167
0.000000 6.000000 160.500000 169.000000 3.000000 164.750000 0.949696 0.000712 0.916745 0.000165
0.000000 6.000000 169.000000 177.500000 3.000000 173.250000 0.944052 0.000725 0.917397 0.000167
0.000000 6.000000 177.500000 186.000000 3.000000 181.750000 0.977709 0.000758 0.917425 0.000167
0.000000 6.000000 186.000000 194.500000 3.000000 190.250000 0.968193 0.000750 0.915606 0.000171
0.000000 6.000000 194.500000 203.000000 3.000000 198.750000 0.949202 0.000723 0.918138 0.000165
0.000000 6.000000 203.000000 220.000000 3.000000 211.500000 0.953990 0.000831 0.920193 0.000201
6.000000 12.000000 58.500000 75.500000 9.000000 67.000000 0.949567 0.000461 0.921739 0.000127
6.000000 12.000000 75.500000 84.000000 9.000000 79.750000 0.944996 0.000537 0.923738 0.000148
6.000000 12.000000 84.000000 92.500000 9.000000 88.250000 0.946628 0.000540 0.922948 0.000143
6.000000 12.000000 92.500000 101.000000 9.000000 96.750000 0.946509 0.000529 0.923680 0.000142
6.000000 12.000000 101.000000 109.500000 9.000000 105.250000 0.944993 0.000524 0.924182 0.000140
6.000000 12.000000 109.500000 118.000000 9.000000 113.750000 0.939474 0.000530 0.923829 0.000141
6.000000 12.000000 118.000000 126.500000 9.000000 122.250000 0.940992 0.000534 0.924853 0.000142
6.000000 12.000000 126.500000 135.000000 9.000000 130.750000 0.943956 0.000533 0.924595 0.000144
6.000000 12.000000 135.000000 143.500000 9.000000 139.250000 0.938925 0.000533 0.925183 0.000146
6.000000 12.000000 143.500000 152.000000 9.000000 147.750000 0.938609 0.000538 0.924348 0.000145
