# theta_low theta_high x_low x_high theta_center x_center ratio_integral err_integral ratio_width err_width
0.000000 6.000000 58.500000 75.500000 3.000000 67.000000 1.005781 0.000346 1.019380 0.000138
0.000000 6.000000 75.500000 84.000000 3.000000 79.750000 1.013666 0.000401 1.025552 0.000160
0.000000 6.000000 84.000000 92.500000 3.000000 88.250000 1.015953 0.000391 1.025623 0.000157
0.000000 6.000000 92.500000 101.000000 3.000000 96.750000 1.019892 0.000398 1.025386 0.000156
0.000000 6.000000 101.000000 109.500000 3.000000 105.250000 1.011310 0.000382 1.023249 0.000153
0.000000 6.000000 109.500000 118.000000 3.000000 113.750000 1.015713 0.000391 1.025141 0.000154
0.000000 6.000000 118.000000 126.500000 3.000000 122.250000 1.013936 0.000389 1.024436 0.000155
0.000000 6.000000 126.500000 135.000000 3.000000 130.750000 1.022400 0.000411 1.025225 0.000161
0.000000 6.000000 135.000000 143.500000 3.000000 139.250000 1.019236 0.000412 1.025619 0.000164
0.000000 6.000000 143.500000 152.000000 3.000000 147.750000 1.022852 0.000404 1.024990 0.000159
0.000000 6.000000 152.000000 160.500000 3.000000 156.250000 1.012980 0.000405 1.025387 0.000159
0.000000 6.000000 160.500000 169.000000 3.000000 164.750000 1.011811 0.000403 1.025841 0.000161
0.000000 6.000000 169.000000 177.500000 3.000000 173.250000 1.017051 0.000410 1.027091 0.000163
0.000000 6.000000 177.500000 186.000000 3.000000 181.750000 1.022336 0.000421 1.027223 0.000167
0.000000 6.000000 186.000000 194.500000 3.000000 190.250000 1.005695 0.000422 1.026640 0.000168
0.000000 6.000000 194.500000 203.000000 3.000000 198.750000 1.024024 0.000438 1.027608 0.000171
0.000000 6.000000 203.000000 220.000000 3.000000 211.500000 1.009549 0.000503 1.028019 0.000199
6.000000 12.000000 58.500000 75.500000 9.000000 67.000000 1.021183 0.000272 1.022851 0.000122
6.000000 12.000000 75.500000 84.000000 9.000000 79.750000 1.022898 0.000309 1.023861 0.000143
6.000000 12.000000 84.000000 92.500000 9.000000 88.250000 1.017507 0.000302 1.024520 0.000138
6.000000 12.000000 92.500000 101.000000 9.000000 96.750000 1.014067 0.000300 1.025738 0.000137
6.000000 12.000000 101.000000 109.500000 9.000000 105.250000 1.008064 0.000296 1.025706 0.000136
6.000000 12.000000 109.500000 118.000000 9.000000 113.750000 1.005808 0.000301 1.025658 0.000137
6.000000 12.000000 118.000000 126.500000 9.000000 122.250000 1.007504 0.000302 1.025431 0.000138
6.000000 12.000000 126.500000 135.000000 9.000000 130.750000 1.008352 0.000299 1.027610 0.000139
6.000000 12.000000 135.000000 143.500000 9.000000 139.250000 1.008525 0.000301 1.027656 0.000140
6.000000 12.000000 143.500000 152.000000 9.000000 147.750000 1.008002 0.000305 1.028910 0.000141
6.000000 12.000000 152.000000 160.500000 9.000000 156.250000 1.005024 0.000310 1.026322 0.000145
6.000000 12.000000 160.500000 169.000000 9.000000 164.750000 1.005128 0.000311 1.026951 0.000145
6.000000 12.000000 169.000000 177.500000 9.000000 173.250000 1.008982 0.000312 1.026860 0.000144
6.000000 12.000000 177.500000 186.000000 9.000000 181.750000 1.010611 0.000318 1.028120 0.000147
6.000000 12.000000 186.000000 194.500000 9.000000 190.250000 1.009778 0.000323 1.028227 0.000149
6.000000 12.000000 194.500000 203.000000 9.000000 198.750000 1.005656 0.000325 1.026500 0.000149
6.000000 12.000000 203.000000 220.000000 9.000000 211.500000 0.999481 0.000356 1.023963 0.000165
12.000000 18.000000 58.500000 75.500000 15.000000 67.000000 1.021853 0.000296 1.034658 0.000138
12.000000 18.000000 75.500000 84.000000 15.000000 79.750000 1.019388 0.000341 1.037343 0.000158
12.000000 18.000000 84.000000 92.500000 15.000000 88.250000 1.015777 0.000341 1.036946 0.000156
12.000000 18.000000 92.500000 101.000000 15.000000 96.750000 1.022299 0.000336 1.040182 0.000157
12.000000 18.000000 101.000000 109.500000 15.000000 105.250000 1.019041 0.000338 1.038250 0.000159
12.000000 18.000000 109.500000 118.000000 15.000000 113.750000 1.018353 0.000345 1.039852 0.000159
12.000000 18.000000 118.000000 126.500000 15.000000 122.250000 1.015865 0.000345 1.040408 0.000162
12.000000 18.000000 126.500000 135.000000 15.000000 130.750000 1.016742 0.000340 1.040987 0.000162
12.000000 18.000000 135.000000 143.500000 15.000000 139.250000 1.018399 0.000344 1.041216 0.000162
12.000000 18.000000 143.500000 152.000000 15.000000 147.750000 1.014566 0.000339 1.041123 0.000163
12.000000 18.000000 152.000000 160.500000 15.000000 156.250000 1.013246 0.000347 1.040818 0.000161
12.000000 18.000000 160.500000 169.000000 15.000000 164.750000 1.017116 0.000341 1.040790 0.000161
12.000000 18.000000 169.000000 177.500000 15.000000 173.250000 1.016133 0.000343 1.043215 0.000161
