# theta_low theta_high x_low x_high theta_center x_center ratio_integral err_integral ratio_width err_width
0.000000 6.000000 58.500000 75.500000 3.000000 67.000000 1.032644 0.000483 0.988122 0.000127
0.000000 6.000000 75.500000 84.000000 3.000000 79.750000 1.003067 0.000533 0.986130 0.000148
0.000000 6.000000 84.000000 92.500000 3.000000 88.250000 1.005202 0.000530 0.988237 0.000141
0.000000 6.000000 92.500000 101.000000 3.000000 96.750000 1.004113 0.000512 0.987928 0.000138
0.000000 6.000000 101.000000 109.500000 3.000000 105.250000 1.005934 0.000537 0.985628 0.000147
0.000000 6.000000 109.500000 118.000000 3.000000 113.750000 0.994898 0.000506 0.987676 0.000140
0.000000 6.000000 118.000000 126.500000 3.000000 122.250000 1.008205 0.000509 0.988664 0.000141
0.000000 6.000000 126.500000 135.000000 3.000000 130.750000 1.010607 0.000548 0.988507 0.000145
0.000000 6.000000 135.000000 143.500000 3.000000 139.250000 1.013685 0.000542 0.986902 0.000155
0.000000 6.000000 143.500000 152.000000 3.000000 147.750000 1.020744 0.000539 0.988131 0.000150
0.000000 6.000000 152.000000 160.500000 3.000000 156.250000 1.030240 0.000532 0.989478 0.000146
0.000000 6.000000 160.500000 169.000000 3.000000 164.750000 1.023584 0.000519 0.990380 0.000143
0.000000 6.000000 169.000000 177.500000 3.000000 173.250000 1.015495 0.000548 0.990795 0.000146
0.000000 6.000000 177.500000 186.000000 3.000000 181.750000 1.023452 0.000566 0.989388 0.000152
0.000000 6.000000 186.000000 194.500000 3.000000 190.250000 1.025076 0.000575 0.990072 0.000159
0.000000 6.000000 194.500000 203.000000 3.000000 198.750000 1.016274 0.000543 0.991521 0.000155
0.000000 6.000000 203.000000 220.000000 3.000000 211.500000 1.027570 0.000602 0.991837 0.000183
6.000000 12.000000 58.500000 75.500000 9.000000 67.000000 1.008578 0.000417 0.997154 0.000115
6.000000 12.000000 75.500000 84.000000 9.000000 79.750000 0.993974 0.000475 0.997621 0.000137
6.000000 12.000000 84.000000 92.500000 9.000000 88.250000 0.990323 0.000451 0.997874 0.000131
6.000000 12.000000 92.500000 101.000000 9.000000 96.750000 0.990016 0.000441 0.997627 0.000130
6.000000 12.000000 101.000000 109.500000 9.000000 105.250000 0.987772 0.000436 0.997193 0.000128
6.000000 12.000000 109.500000 118.000000 9.000000 113.750000 0.985579 0.000432 0.995906 0.000130
6.000000 12.000000 118.000000 126.500000 9.000000 122.250000 0.984952 0.000434 0.997477 0.000132
6.000000 12.000000 126.500000 135.000000 9.000000 130.750000 0.987281 0.000427 0.998384 0.000128
6.000000 12.000000 135.000000 143.500000 9.000000 139.250000 0.987562 0.000423 0.998614 0.000129
6.000000 12.000000 143.500000 152.000000 9.000000 147.750000 0.988304 0.000424 0.997333 0.000128
6.000000 12.000000 152.000000 160.500000 9.000000 156.250000 0.996716 0.000425 0.998660 0.000136
6.000000 12.000000 160.500000 169.000000 9.000000 164.750000 0.993991 0.000437 0.999265 0.000140
6.000000 12.000000 169.000000 177.500000 9.000000 173.250000 0.986496 0.000441 0.999270 0.000140
6.000000 12.000000 177.500000 186.000000 9.000000 181.750000 0.990437 0.000435 0.999846 0.000138
6.000000 12.000000 186.000000 194.500000 9.000000 190.250000 0.995641 0.000441 1.000330 0.000141
6.000000 12.000000 194.500000 203.000000 9.000000 198.750000 0.993583 0.000440 1.000267 0.000141
6.000000 12.000000 203.000000 220.000000 9.000000 211.500000 0.997042 0.000476 1.002269 0.000157
12.000000 18.000000 58.500000 75.500000 15.000000 67.000000 1.013963 0.000449 1.001561 0.000119
12.000000 18.000000 75.500000 84.000000 15.000000 79.750000 1.004322 0.000500 1.003012 0.000138
12.000000 18.000000 84.000000 92.500000 15.000000 88.250000 1.001241 0.000494 1.001938 0.000134
12.000000 18.000000 92.500000 101.000000 15.000000 96.750000 0.996421 0.000484 1.002041 0.000136
12.000000 18.000000 101.000000 109.500000 15.000000 105.250000 1.001300 0.000473 1.002420 0.000134
12.000000 18.000000 109.500000 118.000000 15.000000 113.750000 1.008376 0.000477 1.002735 0.000136
12.000000 18.000000 118.000000 126.500000 15.000000 122.250000 1.006383 0.000468 1.002321 0.000136
12.000000 18.000000 126.500000 135.000000 15.000000 130.750000 1.008516 0.000466 1.003202 0.000139
12.000000 18.000000 135.000000 143.500000 15.000000 139.250000 1.007064 0.000455 1.003881 0.000139
12.000000 18.000000 143.500000 152.000000 15.000000 147.750000 1.004741 0.000459 1.005408 0.000141
12.000000 18.000000 152.000000 160.500000 15.000000 156.250000 1.005489 0.000457 1.004608 0.000141
12.000000 18.000000 160.500000 169.000000 15.000000 164.750000 1.008621 0.000452 1.003483 0.000141
12.000000 18.000000 169.000000 177.500000 15.000000 173.250000 1.013718 0.000458 1.004140 0.000140
12.000000 18.000000 177.500000 186.000000 15.000000 181.750000 1.011065 0.000458 1.003787 0.000142
12.000000 18.000000 186.000000 194.500000 15.000000 190.250000 1.007728 0.000454 1.004313 0.000142
12.000000 18.000000 194.500000 203.000000 15.000000 198.750000 1.004575 0.000449 1.005306 0.000145
12.000000 18.000000 203.000000 220.000000 15.000000 211.500000 1.009372 0.000490 1.007534 0.000162
18.000000 24.000000 58.500000 75.500000 21.000000 67.000000 1.000814 0.000475 1.002799 0.000123
18.000000 24.000000 75.500000 84.000000 21.000000 79.750000 0.992831 0.000535 1.004818 0.000145
18.000000 24.000000 84.000000 92.500000 21.000000 88.250000 0.991183 0.000527 1.004399 0.000143
18.000000 24.000000 92.500000 101.000000 21.000000 96.750000 0.994637 0.000514 1.004345 0.000143
18.000000 24.000000 101.000000 109.500000 21.000000 105.250000 1.000389 0.000520 1.004934 0.000142
18.000000 24.000000 109.500000 118.000000 21.000000 113.750000 1.008688 0.000514 1.004815 0.000142
18.000000 24.000000 118.000000 126.500000 21.000000 122.250000 1.000198 0.000520 1.004796 0.000141
18.000000 24.000000 126.500000 135.000000 21.000000 130.750000 1.004371 0.000515 1.005710 0.000141
18.000000 24.000000 135.000000 143.500000 21.000000 139.250000 1.009169 0.000520 1.006274 0.000144
18.000000 24.000000 143.500000 152.000000 21.000000 147.750000 1.009220 0.000513 1.003688 0.000144
18.000000 24.000000 152.000000 160.500000 21.000000 156.250000 1.004398 0.000507 1.005309 0.000146
18.000000 24.000000 160.500000 169.000000 21.000000 164.750000 1.005198 0.000489 1.005917 0.000146
18.000000 24.000000 169.000000 177.500000 21.000000 173.250000 1.004787 0.000482 1.006520 0.000149
18.000000 24.000000 177.500000 186.000000 21.000000 181.750000 1.004175 0.000482 1.006602 0.000147
18.000000 24.000000 186.000000 194.500000 21.000000 190.250000 0.999700 0.000479 1.006574 0.000147
18.000000 24.000000 194.500000 203.000000 21.000000 198.750000 1.009927 0.000475 1.005841 0.000151
18.000000 24.000000 203.000000 220.000000 21.000000 211.500000 1.004623 0.000533 1.009367 0.000167
24.000000 30.000000 58.500000 75.500000 27.000000 67.000000 0.983644 0.000487 1.002013 0.000123
24.000000 30.000000 75.500000 84.000000 27.000000 79.750000 0.974717 0.000561 1.003313 0.000147
24.000000 30.000000 84.000000 92.500000 27.000000 88.250000 0.973951 0.000538 1.003994 0.000143
24.000000 30.000000 92.500000 101.000000 27.000000 96.750000 0.981003 0.000530 1.004503 0.000142
24.000000 30.000000 101.000000 109.500000 27.000000 105.250000 0.980203 0.000513 1.004510 0.000143
24.000000 30.000000 109.500000 118.000000 27.000000 113.750000 0.981140 0.000503 1.004321 0.000145
24.000000 30.000000 118.000000 126.500000 27.000000 122.250000 0.982194 0.000496 1.006406 0.000145
24.000000 30.000000 126.500000 135.000000 27.000000 130.750000 0.985856 0.000507 1.005870 0.000146
24.000000 30.000000 135.000000 143.500000 27.000000 139.250000 0.992177 0.000505 1.006857 0.000147
24.000000 30.000000 143.500000 152.000000 27.000000 147.750000 0.991639 0.000501 1.005153 0.000147
