# theta_low theta_high x_low x_high theta_center x_center ratio_integral err_integral ratio_width err_width
0.000000 6.000000 208.500000 225.500000 3.000000 217.000000 0.991794 0.000512 0.916858 0.000116
0.000000 6.000000 225.500000 234.000000 3.000000 229.750000 1.016827 0.000745 0.916452 0.000164
0.000000 6.000000 234.000000 242.500000 3.000000 238.250000 1.009305 0.000762 0.917965 0.000165
0.000000 6.000000 242.500000 251.000000 3.000000 246.750000 0.979847 0.000729 0.919142 0.000162
0.000000 6.000000 251.000000 259.500000 3.000000 255.250000 0.972746 0.000739 0.916296 0.000160
0.000000 6.000000 259.500000 268.000000 3.000000 263.750000 0.971375 0.000723 0.918512 0.000157
0.000000 6.000000 268.000000 276.500000 3.000000 272.250000 0.983779 0.000710 0.915053 0.000153
0.000000 6.000000 276.500000 285.000000 3.000000 280.750000 0.995000 0.000730 0.918608 0.000159
0.000000 6.000000 285.000000 293.500000 3.000000 289.250000 0.979991 0.000707 0.914168 0.000151
0.000000 6.000000 293.500000 302.000000 3.000000 297.750000 0.984657 0.000721 0.913656 0.000150
0.000000 6.000000 302.000000 310.500000 3.000000 306.250000 0.986519 0.000707 0.914767 0.000145
0.000000 6.000000 310.500000 319.000000 3.000000 314.750000 0.982991 0.000706 0.915738 0.000148
0.000000 6.000000 319.000000 327.500000 3.000000 323.250000 0.976544 0.000708 0.912476 0.000151
0.000000 6.000000 327.500000 336.000000 3.000000 331.750000 1.015253 0.000738 0.913957 0.000146
0.000000 6.000000 336.000000 344.500000 3.000000 340.250000 0.989467 0.000712 0.914317 0.000150
0.000000 6.000000 344.500000 353.000000 3.000000 348.750000 0.996344 0.000732 0.915843 0.000160
0.000000 6.000000 353.000000 370.000000 3.000000 361.500000 1.014098 0.001037 0.910396 0.000213
6.000000 12.000000 208.500000 225.500000 9.000000 217.000000 0.957458 0.000372 0.930855 0.000101
6.000000 12.000000 225.500000 234.000000 9.000000 229.750000 0.963179 0.000509 0.930202 0.000136
6.000000 12.000000 234.000000 242.500000 9.000000 238.250000 0.955945 0.000523 0.930922 0.000138
6.000000 12.000000 242.500000 251.000000 9.000000 246.750000 0.958134 0.000527 0.930110 0.000141
6.000000 12.000000 251.000000 259.500000 9.000000 255.250000 0.955428 0.000523 0.930956 0.000138
6.000000 12.000000 259.500000 268.000000 9.000000 263.750000 0.957038 0.000531 0.928621 0.000140
6.000000 12.000000 268.000000 276.500000 9.000000 272.250000 0.956664 0.000530 0.927880 0.000136
6.000000 12.000000 276.500000 285.000000 9.000000 280.750000 0.957245 0.000517 0.928724 0.000135
6.000000 12.000000 285.000000 293.500000 9.000000 289.250000 0.957380 0.000519 0.928819 0.000135
6.000000 12.000000 293.500000 302.000000 9.000000 297.750000 0.947487 0.000500 0.929457 0.000135
6.000000 12.000000 302.000000 310.500000 9.000000 306.250000 0.939923 0.000501 0.929317 0.000133
6.000000 12.000000 310.500000 319.000000 9.000000 314.750000 0.953851 0.000492 0.928314 0.000129
6.000000 12.000000 319.000000 327.500000 9.000000 323.250000 0.948223 0.000483 0.928036 0.000127
6.000000 12.000000 327.500000 336.000000 9.000000 331.750000 0.950786 0.000487 0.927445 0.000127
6.000000 12.000000 336.000000 344.500000 9.000000 340.250000 0.950376 0.000460 0.928199 0.000127
6.000000 12.000000 344.500000 353.000000 9.000000 348.750000 0.957445 0.000464 0.927435 0.000127
6.000000 12.000000 353.000000 370.000000 9.000000 361.500000 0.964533 0.000639 0.922218 0.000168
12.000000 18.000000 208.500000 225.500000 15.000000 217.000000 0.985566 0.000407 0.954410 0.000113
12.000000 18.000000 225.500000 234.000000 15.000000 229.750000 0.978302 0.000543 0.955946 0.000150
12.000000 18.000000 234.000000 242.500000 15.000000 238.250000 0.983749 0.000542 0.955155 0.000150
12.000000 18.000000 242.500000 251.000000 15.000000 246.750000 0.976113 0.000535 0.954616 0.000146
12.000000 18.000000 251.000000 259.500000 15.000000 255.250000 0.982945 0.000541 0.954971 0.000149
12.000000 18.000000 259.500000 268.000000 15.000000 263.750000 0.993720 0.000550 0.954827 0.000147
12.000000 18.000000 268.000000 276.500000 15.000000 272.250000 0.994640 0.000555 0.955069 0.000145
12.000000 18.000000 276.500000 285.000000 15.000000 280.750000 0.988443 0.000535 0.955135 0.000144
12.000000 18.000000 285.000000 293.500000 15.000000 289.250000 0.993962 0.000548 0.953676 0.000143
12.000000 18.000000 293.500000 302.000000 15.000000 297.750000 0.987132 0.000540 0.954368 0.000146
12.000000 18.000000 302.000000 310.500000 15.000000 306.250000 1.001026 0.000536 0.954480 0.000145
12.000000 18.000000 310.500000 319.000000 15.000000 314.750000 0.993101 0.000534 0.952845 0.000141
12.000000 18.000000 319.000000 327.500000 15.000000 323.250000 0.995010 0.000532 0.954705 0.000145
12.000000 18.000000 327.500000 336.000000 15.000000 331.750000 1.001081 0.000519 0.953588 0.000143
12.000000 18.000000 336.000000 344.500000 15.000000 340.250000 1.005418 0.000523 0.952929 0.000141
12.000000 18.000000 344.500000 353.000000 15.000000 348.750000 0.999398 0.000522 0.952584 0.000141
12.000000 18.000000 353.000000 370.000000 15.000000 361.500000 1.004359 0.000698 0.946449 0.000187
18.000000 24.000000 208.500000 225.500000 21.000000 217.000000 1.003956 0.000455 0.968519 0.000125
18.000000 24.000000 225.500000 234.000000 21.000000 229.750000 1.012091 0.000617 0.970108 0.000169
18.000000 24.000000 234.000000 242.500000 21.000000 238.250000 1.009355 0.000617 0.969581 0.000170
18.000000 24.000000 242.500000 251.000000 21.000000 246.750000 1.011010 0.000610 0.969991 0.000168
18.000000 24.000000 251.000000 259.500000 21.000000 255.250000 0.996190 0.000606 0.969383 0.000168
18.000000 24.000000 259.500000 268.000000 21.000000 263.750000 1.009154 0.000618 0.969256 0.000168
18.000000 24.000000 268.000000 276.500000 21.000000 272.250000 1.004433 0.000613 0.970180 0.000167
18.000000 24.000000 276.500000 285.000000 21.000000 280.750000 0.991096 0.000587 0.969869 0.000164
18.000000 24.000000 285.000000 293.500000 21.000000 289.250000 1.000429 0.000594 0.969261 0.000164
18.000000 24.000000 293.500000 302.000000 21.000000 297.750000 1.006009 0.000589 0.969804 0.000161
18.000000 24.000000 302.000000 310.500000 21.000000 306.250000 1.000797 0.000586 0.970332 0.000160
18.000000 24.000000 310.500000 319.000000 21.000000 314.750000 0.995629 0.000585 0.968850 0.000162
18.000000 24.000000 319.000000 327.500000 21.000000 323.250000 0.993932 0.000572 0.969305 0.000157
18.000000 24.000000 327.500000 336.000000 21.000000 331.750000 1.000992 0.000574 0.968919 0.000158
18.000000 24.000000 336.000000 344.500000 21.000000 340.250000 0.999795 0.000558 0.970184 0.000156
