# theta_low theta_high x_low x_high theta_center x_center ratio_integral err_integral ratio_width err_width
0.000000 6.000000 58.500000 75.500000 3.000000 67.000000 1.056919 0.000835 0.918625 0.000159
0.000000 6.000000 75.500000 84.000000 3.000000 79.750000 1.083633 0.000982 0.920188 0.000200
0.000000 6.000000 84.000000 92.500000 3.000000 88.250000 1.032379 0.000923 0.921176 0.000193
0.000000 6.000000 92.500000 101.000000 3.000000 96.750000 1.046215 0.000929 0.923015 0.000203
0.000000 6.000000 101.000000 109.500000 3.000000 105.250000 1.075958 0.001038 0.923752 0.000208
0.000000 6.000000 109.500000 118.000000 3.000000 113.750000 1.057000 0.001008 0.922437 0.000200
0.000000 6.000000 118.000000 126.500000 3.000000 122.250000 1.061509 0.001049 0.923791 0.000212
0.000000 6.000000 126.500000 135.000000 3.000000 130.750000 1.030686 0.000994 0.924512 0.000206
0.000000 6.000000 135.000000 143.500000 3.000000 139.250000 1.048681 0.001009 0.924160 0.000216
0.000000 6.000000 143.500000 152.000000 3.000000 147.750000 1.057429 0.000989 0.926269 0.000210
0.000000 6.000000 152.000000 160.500000 3.000000 156.250000 1.068315 0.001023 0.922906 0.000216
0.000000 6.000000 160.500000 169.000000 3.000000 164.750000 1.102253 0.001095 0.924195 0.000222
0.000000 6.000000 169.000000 177.500000 3.000000 173.250000 1.076319 0.001088 0.926577 0.000233
0.000000 6.000000 177.500000 186.000000 3.000000 181.750000 1.023414 0.000977 0.926885 0.000230
0.000000 6.000000 186.000000 194.500000 3.000000 190.250000 1.046777 0.001021 0.927986 0.000234
0.000000 6.000000 194.500000 203.000000 3.000000 198.750000 1.074216 0.001121 0.927606 0.000253
0.000000 6.000000 203.000000 220.000000 3.000000 211.500000 1.074003 0.001204 0.925898 0.000274
6.000000 12.000000 58.500000 75.500000 9.000000 67.000000 1.003960 0.000567 0.932172 0.000147
6.000000 12.000000 75.500000 84.000000 9.000000 79.750000 1.016579 0.000721 0.933384 0.000186
6.000000 12.000000 84.000000 92.500000 9.000000 88.250000 1.027255 0.000749 0.934924 0.000193
6.000000 12.000000 92.500000 101.000000 9.000000 96.750000 1.022026 0.000769 0.934012 0.000191
6.000000 12.000000 101.000000 109.500000 9.000000 105.250000 1.026156 0.000732 0.934406 0.000195
6.000000 12.000000 109.500000 118.000000 9.000000 113.750000 1.032600 0.000753 0.935447 0.000198
6.000000 12.000000 118.000000 126.500000 9.000000 122.250000 1.031477 0.000727 0.936410 0.000195
6.000000 12.000000 126.500000 135.000000 9.000000 130.750000 1.021700 0.000732 0.934775 0.000191
6.000000 12.000000 135.000000 143.500000 9.000000 139.250000 1.015775 0.000720 0.936971 0.000197
6.000000 12.000000 143.500000 152.000000 9.000000 147.750000 1.007901 0.000728 0.937145 0.000199
6.000000 12.000000 152.000000 160.500000 9.000000 156.250000 1.009945 0.000736 0.935718 0.000200
6.000000 12.000000 160.500000 169.000000 9.000000 164.750000 1.015251 0.000758 0.935702 0.000202
6.000000 12.000000 169.000000 177.500000 9.000000 173.250000 1.045691 0.000785 0.937631 0.000207
6.000000 12.000000 177.500000 186.000000 9.000000 181.750000 1.041566 0.000772 0.938453 0.000216
6.000000 12.000000 186.000000 194.500000 9.000000 190.250000 1.041634 0.000762 0.941039 0.000219
6.000000 12.000000 194.500000 203.000000 9.000000 198.750000 1.048619 0.000790 0.937808 0.000218
