# theta_low theta_high x_low x_high theta_center x_center ratio_integral err_integral ratio_width err_width
0.000000 6.000000 58.500000 75.500000 3.000000 67.000000 1.011117 0.000454 1.017484 0.000178
0.000000 6.000000 75.500000 84.000000 3.000000 79.750000 1.018696 0.000536 1.026174 0.000212
0.000000 6.000000 84.000000 92.500000 3.000000 88.250000 1.022573 0.000534 1.023196 0.000206
0.000000 6.000000 92.500000 101.000000 3.000000 96.750000 1.022434 0.000519 1.027239 0.000203
0.000000 6.000000 101.000000 109.500000 3.000000 105.250000 1.026382 0.000514 1.026215 0.000207
0.000000 6.000000 109.500000 118.000000 3.000000 113.750000 1.023256 0.000529 1.026784 0.000208
0.000000 6.000000 118.000000 126.500000 3.000000 122.250000 1.016329 0.000519 1.029656 0.000205
0.000000 6.000000 126.500000 135.000000 3.000000 130.750000 1.023142 0.000518 1.026102 0.000203
0.000000 6.000000 135.000000 143.500000 3.000000 139.250000 1.005707 0.000537 1.027804 0.000207
0.000000 6.000000 143.500000 152.000000 3.000000 147.750000 1.026892 0.000553 1.027138 0.000207
0.000000 6.000000 152.000000 160.500000 3.000000 156.250000 1.013973 0.000536 1.027508 0.000211
0.000000 6.000000 160.500000 169.000000 3.000000 164.750000 1.022861 0.000550 1.025900 0.000216
0.000000 6.000000 169.000000 177.500000 3.000000 173.250000 1.026596 0.000565 1.026163 0.000213
0.000000 6.000000 177.500000 186.000000 3.000000 181.750000 1.037452 0.000582 1.028192 0.000216
0.000000 6.000000 186.000000 194.500000 3.000000 190.250000 1.036482 0.000563 1.025670 0.000219
0.000000 6.000000 194.500000 203.000000 3.000000 198.750000 1.030798 0.000594 1.026983 0.000221
0.000000 6.000000 203.000000 220.000000 3.000000 211.500000 1.034073 0.000673 1.029304 0.000256
6.000000 12.000000 58.500000 75.500000 9.000000 67.000000 1.031218 0.000361 1.022479 0.000162
6.000000 12.000000 75.500000 84.000000 9.000000 79.750000 1.028547 0.000426 1.024470 0.000189
6.000000 12.000000 84.000000 92.500000 9.000000 88.250000 1.020489 0.000412 1.025458 0.000185
6.000000 12.000000 92.500000 101.000000 9.000000 96.750000 1.020407 0.000405 1.026207 0.000184
6.000000 12.000000 101.000000 109.500000 9.000000 105.250000 1.018707 0.000410 1.024942 0.000184
6.000000 12.000000 109.500000 118.000000 9.000000 113.750000 1.014944 0.000406 1.024541 0.000185
6.000000 12.000000 118.000000 126.500000 9.000000 122.250000 1.013493 0.000405 1.024967 0.000183
6.000000 12.000000 126.500000 135.000000 9.000000 130.750000 1.017519 0.000399 1.026847 0.000183
6.000000 12.000000 135.000000 143.500000 9.000000 139.250000 1.017645 0.000409 1.027033 0.000184
6.000000 12.000000 143.500000 152.000000 9.000000 147.750000 1.018575 0.000403 1.028368 0.000189
6.000000 12.000000 152.000000 160.500000 9.000000 156.250000 1.019186 0.000411 1.028377 0.000186
6.000000 12.000000 160.500000 169.000000 9.000000 164.750000 1.019699 0.000419 1.026096 0.000188
6.000000 12.000000 169.000000 177.500000 9.000000 173.250000 1.015966 0.000418 1.027644 0.000190
6.000000 12.000000 177.500000 186.000000 9.000000 181.750000 1.021676 0.000426 1.028381 0.000192
6.000000 12.000000 186.000000 194.500000 9.000000 190.250000 1.019230 0.000431 1.028714 0.000196
6.000000 12.000000 194.500000 203.000000 9.000000 198.750000 1.017749 0.000441 1.027711 0.000198
6.000000 12.000000 203.000000 220.000000 9.000000 211.500000 1.008252 0.000482 1.026259 0.000220
12.000000 18.000000 58.500000 75.500000 15.000000 67.000000 1.028793 0.000412 1.035090 0.000186
12.000000 18.000000 75.500000 84.000000 15.000000 79.750000 1.025701 0.000467 1.037138 0.000217
12.000000 18.000000 84.000000 92.500000 15.000000 88.250000 1.024454 0.000473 1.036494 0.000218
12.000000 18.000000 92.500000 101.000000 15.000000 96.750000 1.026668 0.000467 1.039178 0.000217
12.000000 18.000000 101.000000 109.500000 15.000000 105.250000 1.023294 0.000461 1.038936 0.000214
12.000000 18.000000 109.500000 118.000000 15.000000 113.750000 1.025905 0.000461 1.038576 0.000215
12.000000 18.000000 118.000000 126.500000 15.000000 122.250000 1.030335 0.000462 1.041138 0.000214
12.000000 18.000000 126.500000 135.000000 15.000000 130.750000 1.028072 0.000452 1.040812 0.000212
12.000000 18.000000 135.000000 143.500000 15.000000 139.250000 1.033097 0.000457 1.043861 0.000219
12.000000 18.000000 143.500000 152.000000 15.000000 147.750000 1.025378 0.000456 1.043579 0.000218
12.000000 18.000000 152.000000 160.500000 15.000000 156.250000 1.025105 0.000469 1.042792 0.000219
12.000000 18.000000 160.500000 169.000000 15.000000 164.750000 1.028671 0.000460 1.044038 0.000219
12.000000 18.000000 169.000000 177.500000 15.000000 173.250000 1.021866 0.000455 1.042109 0.000214
12.000000 18.000000 177.500000 186.000000 15.000000 181.750000 1.020479 0.000460 1.042044 0.000214
12.000000 18.000000 186.000000 194.500000 15.000000 190.250000 1.022564 0.000469 1.042140 0.000216
12.000000 18.000000 194.500000 203.000000 15.000000 198.750000 1.030158 0.000473 1.042740 0.000219
12.000000 18.000000 203.000000 220.000000 15.000000 211.500000 1.012629 0.000512 1.037095 0.000237
18.000000 24.000000 58.500000 75.500000 21.000000 67.000000 1.010942 0.000438 1.041508 0.000210
18.000000 24.000000 75.500000 84.000000 21.000000 79.750000 1.004921 0.000502 1.044202 0.000242
18.000000 24.000000 84.000000 92.500000 21.000000 88.250000 1.006700 0.000497 1.042561 0.000240
18.000000 24.000000 92.500000 101.000000 21.000000 96.750000 1.003850 0.000492 1.041651 0.000239
18.000000 24.000000 101.000000 109.500000 21.000000 105.250000 1.007809 0.000499 1.043823 0.000242
18.000000 24.000000 109.500000 118.000000 21.000000 113.750000 1.007148 0.000497 1.044831 0.000239
18.000000 24.000000 118.000000 126.500000 21.000000 122.250000 1.008870 0.000492 1.044405 0.000241
18.000000 24.000000 126.500000 135.000000 21.000000 130.750000 1.006761 0.000491 1.043717 0.000242
18.000000 24.000000 135.000000 143.500000 21.000000 139.250000 1.005220 0.000494 1.044721 0.000240
18.000000 24.000000 143.500000 152.000000 21.000000 147.750000 1.006499 0.000482 1.042384 0.000236
18.000000 24.000000 152.000000 160.500000 21.000000 156.250000 1.012924 0.000478 1.042993 0.000237
18.000000 24.000000 160.500000 169.000000 21.000000 164.750000 1.013130 0.000476 1.044147 0.000236
18.000000 24.000000 169.000000 177.500000 21.000000 173.250000 1.008484 0.000480 1.045687 0.000237
18.000000 24.000000 177.500000 186.000000 21.000000 181.750000 1.011620 0.000480 1.044970 0.000235
18.000000 24.000000 186.000000 194.500000 21.000000 190.250000 1.014960 0.000488 1.046241 0.000240
18.000000 24.000000 194.500000 203.000000 21.000000 198.750000 1.011576 0.000489 1.044219 0.000240
18.000000 24.000000 203.000000 220.000000 21.000000 211.500000 0.997617 0.000545 1.040774 0.000270
24.000000 30.000000 58.500000 75.500000 27.000000 67.000000 0.991056 0.000493 1.041271 0.000243
24.000000 30.000000 75.500000 84.000000 27.000000 79.750000 0.997678 0.000552 1.040490 0.000280
24.000000 30.000000 84.000000 92.500000 27.000000 88.250000 0.998150 0.000543 1.041123 0.000278
24.000000 30.000000 92.500000 101.000000 27.000000 96.750000 0.993170 0.000536 1.043870 0.000276
24.000000 30.000000 101.000000 109.500000 27.000000 105.250000 0.991914 0.000534 1.039075 0.000273
24.000000 30.000000 109.500000 118.000000 27.000000 113.750000 0.995502 0.000537 1.041300 0.000278
24.000000 30.000000 118.000000 126.500000 27.000000 122.250000 0.996439 0.000537 1.042065 0.000275
24.000000 30.000000 126.500000 135.000000 27.000000 130.750000 0.993154 0.000521 1.041015 0.000268
24.000000 30.000000 135.000000 143.500000 27.000000 139.250000 0.984850 0.000518 1.039932 0.000265
24.000000 30.000000 143.500000 152.000000 27.000000 147.750000 0.997858 0.000522 1.041257 0.000266
24.000000 30.000000 152.000000 160.500000 27.000000 156.250000 0.993640 0.000513 1.040112 0.000264
24.000000 30.000000 160.500000 169.000000 27.000000 164.750000 0.994810 0.000514 1.041133 0.000264
24.000000 30.000000 169.000000 177.500000 27.000000 173.250000 0.996866 0.000506 1.042549 0.000261
24.000000 30.000000 177.500000 186.000000 27.000000 181.750000 0.990229 0.000509 1.041630 0.000268
