# theta_low theta_high x_low x_high theta_center x_center ratio_integral err_integral ratio_width err_width
0.000000 6.000000 208.500000 225.500000 3.000000 217.000000 1.027383 0.000606 0.997150 0.000174
0.000000 6.000000 225.500000 234.000000 3.000000 229.750000 1.035093 0.000708 0.998526 0.000215
0.000000 6.000000 234.000000 242.500000 3.000000 238.250000 1.025635 0.000654 0.998840 0.000205
0.000000 6.000000 242.500000 251.000000 3.000000 246.750000 1.016464 0.000653 0.997411 0.000205
0.000000 6.000000 251.000000 259.500000 3.000000 255.250000 1.027123 0.000675 0.998240 0.000201
0.000000 6.000000 259.500000 268.000000 3.000000 263.750000 1.041797 0.000709 0.996957 0.000207
0.000000 6.000000 268.000000 276.500000 3.000000 272.250000 1.015591 0.000668 0.997550 0.000192
0.000000 6.000000 276.500000 285.000000 3.000000 280.750000 1.019636 0.000625 0.997349 0.000186
0.000000 6.000000 285.000000 293.500000 3.000000 289.250000 1.021449 0.000636 0.996451 0.000185
0.000000 6.000000 293.500000 302.000000 3.000000 297.750000 0.999471 0.000678 0.993721 0.000192
0.000000 6.000000 302.000000 310.500000 3.000000 306.250000 0.999810 0.000691 0.994881 0.000190
0.000000 6.000000 310.500000 319.000000 3.000000 314.750000 1.000592 0.000652 0.994273 0.000183
0.000000 6.000000 319.000000 327.500000 3.000000 323.250000 1.005145 0.000676 0.993762 0.000183
0.000000 6.000000 327.500000 336.000000 3.000000 331.750000 1.007948 0.000677 0.994735 0.000191
0.000000 6.000000 336.000000 344.500000 3.000000 340.250000 0.999512 0.000698 0.993152 0.000187
0.000000 6.000000 344.500000 353.000000 3.000000 348.750000 0.975693 0.000710 0.992995 0.000202
0.000000 6.000000 353.000000 370.000000 3.000000 361.500000 0.979117 0.000969 0.990565 0.000272
6.000000 12.000000 208.500000 225.500000 9.000000 217.000000 1.017479 0.000447 1.007899 0.000153
6.000000 12.000000 225.500000 234.000000 9.000000 229.750000 1.006058 0.000598 1.004605 0.000197
6.000000 12.000000 234.000000 242.500000 9.000000 238.250000 1.005651 0.000602 1.006034 0.000192
6.000000 12.000000 242.500000 251.000000 9.000000 246.750000 1.013054 0.000616 1.005679 0.000194
6.000000 12.000000 251.000000 259.500000 9.000000 255.250000 1.024565 0.000615 1.005063 0.000191
6.000000 12.000000 259.500000 268.000000 9.000000 263.750000 1.009973 0.000602 1.002122 0.000186
6.000000 12.000000 268.000000 276.500000 9.000000 272.250000 0.997934 0.000575 1.004691 0.000186
6.000000 12.000000 276.500000 285.000000 9.000000 280.750000 0.990061 0.000583 1.004091 0.000179
6.000000 12.000000 285.000000 293.500000 9.000000 289.250000 0.991171 0.000592 1.002526 0.000180
6.000000 12.000000 293.500000 302.000000 9.000000 297.750000 0.987612 0.000600 1.001587 0.000177
6.000000 12.000000 302.000000 310.500000 9.000000 306.250000 0.982473 0.000577 1.002195 0.000180
6.000000 12.000000 310.500000 319.000000 9.000000 314.750000 0.984588 0.000581 1.001366 0.000175
6.000000 12.000000 319.000000 327.500000 9.000000 323.250000 0.984870 0.000561 1.002367 0.000175
6.000000 12.000000 327.500000 336.000000 9.000000 331.750000 0.979752 0.000572 1.002264 0.000173
6.000000 12.000000 336.000000 344.500000 9.000000 340.250000 0.991395 0.000587 1.003243 0.000177
6.000000 12.000000 344.500000 353.000000 9.000000 348.750000 0.991637 0.000629 1.000890 0.000184
6.000000 12.000000 353.000000 370.000000 9.000000 361.500000 1.026168 0.000929 0.996601 0.000249
12.000000 18.000000 208.500000 225.500000 15.000000 217.000000 1.026575 0.000465 1.012603 0.000158
12.000000 18.000000 225.500000 234.000000 15.000000 229.750000 1.011916 0.000593 1.010401 0.000195
12.000000 18.000000 234.000000 242.500000 15.000000 238.250000 1.016292 0.000587 1.011354 0.000198
12.000000 18.000000 242.500000 251.000000 15.000000 246.750000 1.014520 0.000586 1.010728 0.000194
12.000000 18.000000 251.000000 259.500000 15.000000 255.250000 1.011628 0.000587 1.009632 0.000189
