# theta_low theta_high x_low x_high theta_center x_center ratio_integral err_integral ratio_width err_width
0.000000 6.000000 208.500000 225.500000 3.000000 217.000000 1.029505 0.000414 1.030057 0.000165
0.000000 6.000000 225.500000 234.000000 3.000000 229.750000 1.043619 0.000577 1.034282 0.000225
0.000000 6.000000 234.000000 242.500000 3.000000 238.250000 1.043977 0.000575 1.032908 0.000231
0.000000 6.000000 242.500000 251.000000 3.000000 246.750000 1.033541 0.000549 1.032730 0.000222
0.000000 6.000000 251.000000 259.500000 3.000000 255.250000 1.038561 0.000548 1.034366 0.000217
0.000000 6.000000 259.500000 268.000000 3.000000 263.750000 1.041456 0.000564 1.033334 0.000223
0.000000 6.000000 268.000000 276.500000 3.000000 272.250000 1.047238 0.000551 1.030331 0.000216
0.000000 6.000000 276.500000 285.000000 3.000000 280.750000 1.055452 0.000535 1.034420 0.000210
0.000000 6.000000 285.000000 293.500000 3.000000 289.250000 1.052557 0.000548 1.030305 0.000209
0.000000 6.000000 293.500000 302.000000 3.000000 297.750000 1.046505 0.000546 1.033010 0.000213
0.000000 6.000000 302.000000 310.500000 3.000000 306.250000 1.036115 0.000520 1.030198 0.000205
0.000000 6.000000 310.500000 319.000000 3.000000 314.750000 1.049886 0.000513 1.031864 0.000202
0.000000 6.000000 319.000000 327.500000 3.000000 323.250000 1.041880 0.000492 1.033078 0.000200
0.000000 6.000000 327.500000 336.000000 3.000000 331.750000 1.033019 0.000484 1.031761 0.000196
0.000000 6.000000 336.000000 344.500000 3.000000 340.250000 1.054128 0.000516 1.031020 0.000206
0.000000 6.000000 344.500000 353.000000 3.000000 348.750000 1.055585 0.000530 1.030157 0.000205
0.000000 6.000000 353.000000 370.000000 3.000000 361.500000 1.032147 0.000747 1.022576 0.000294
6.000000 12.000000 208.500000 225.500000 9.000000 217.000000 1.035841 0.000319 1.028315 0.000145
6.000000 12.000000 225.500000 234.000000 9.000000 229.750000 1.037975 0.000413 1.030720 0.000193
6.000000 12.000000 234.000000 242.500000 9.000000 238.250000 1.037682 0.000423 1.030695 0.000196
6.000000 12.000000 242.500000 251.000000 9.000000 246.750000 1.035571 0.000424 1.028829 0.000195
6.000000 12.000000 251.000000 259.500000 9.000000 255.250000 1.037967 0.000427 1.029252 0.000194
6.000000 12.000000 259.500000 268.000000 9.000000 263.750000 1.038844 0.000428 1.029853 0.000199
6.000000 12.000000 268.000000 276.500000 9.000000 272.250000 1.032752 0.000426 1.025834 0.000192
6.000000 12.000000 276.500000 285.000000 9.000000 280.750000 1.040618 0.000419 1.027622 0.000193
6.000000 12.000000 285.000000 293.500000 9.000000 289.250000 1.035137 0.000408 1.027627 0.000185
6.000000 12.000000 293.500000 302.000000 9.000000 297.750000 1.034451 0.000402 1.029378 0.000187
6.000000 12.000000 302.000000 310.500000 9.000000 306.250000 1.035224 0.000405 1.027250 0.000187
6.000000 12.000000 310.500000 319.000000 9.000000 314.750000 1.028674 0.000407 1.026734 0.000186
6.000000 12.000000 319.000000 327.500000 9.000000 323.250000 1.038133 0.000401 1.027554 0.000185
6.000000 12.000000 327.500000 336.000000 9.000000 331.750000 1.035026 0.000400 1.028947 0.000180
6.000000 12.000000 336.000000 344.500000 9.000000 340.250000 1.032724 0.000393 1.029112 0.000181
6.000000 12.000000 344.500000 353.000000 9.000000 348.750000 1.027360 0.000387 1.025030 0.000177
6.000000 12.000000 353.000000 370.000000 9.000000 361.500000 1.039673 0.000553 1.023274 0.000256
12.000000 18.000000 208.500000 225.500000 15.000000 217.000000 1.038589 0.000353 1.039738 0.000163
12.000000 18.000000 225.500000 234.000000 15.000000 229.750000 1.043914 0.000474 1.040423 0.000221
12.000000 18.000000 234.000000 242.500000 15.000000 238.250000 1.047161 0.000471 1.043800 0.000218
