# theta_low theta_high x_low x_high theta_center x_center ratio_integral err_integral ratio_width err_width
0.000000 6.000000 58.500000 75.500000 3.000000 67.000000 1.038952 0.000899 0.917161 0.000191
0.000000 6.000000 75.500000 84.000000 3.000000 79.750000 1.054494 0.001096 0.915154 0.000229
0.000000 6.000000 84.000000 92.500000 3.000000 88.250000 1.034587 0.001065 0.918714 0.000215
0.000000 6.000000 92.500000 101.000000 3.000000 96.750000 1.095898 0.001051 0.918384 0.000217
0.000000 6.000000 101.000000 109.500000 3.000000 105.250000 1.046840 0.001018 0.918685 0.000218
0.000000 6.000000 109.500000 118.000000 3.000000 113.750000 1.039692 0.001074 0.918575 0.000230
0.000000 6.000000 118.000000 126.500000 3.000000 122.250000 1.088161 0.001135 0.916132 0.000226
0.000000 6.000000 126.500000 135.000000 3.000000 130.750000 1.085608 0.001062 0.918590 0.000212
0.000000 6.000000 135.000000 143.500000 3.000000 139.250000 1.102222 0.001112 0.919415 0.000222
0.000000 6.000000 143.500000 152.000000 3.000000 147.750000 1.092525 0.001088 0.917085 0.000220
0.000000 6.000000 152.000000 160.500000 3.000000 156.250000 1.104100 0.001073 0.919840 0.000240
0.000000 6.000000 160.500000 169.000000 3.000000 164.750000 1.115521 0.001095 0.918959 0.000235
0.000000 6.000000 169.000000 177.500000 3.000000 173.250000 1.104231 0.001082 0.919958 0.000224
0.000000 6.000000 177.500000 186.000000 3.000000 181.750000 1.107727 0.001126 0.918837 0.000223
0.000000 6.000000 186.000000 194.500000 3.000000 190.250000 1.075759 0.001069 0.919745 0.000229
0.000000 6.000000 194.500000 203.000000 3.000000 198.750000 1.040690 0.001067 0.919808 0.000230
0.000000 6.000000 203.000000 220.000000 3.000000 211.500000 1.064678 0.001221 0.922723 0.000274
6.000000 12.000000 58.500000 75.500000 9.000000 67.000000 1.042942 0.000676 0.925415 0.000171
6.000000 12.000000 75.500000 84.000000 9.000000 79.750000 1.030579 0.000787 0.925987 0.000205
6.000000 12.000000 84.000000 92.500000 9.000000 88.250000 1.022310 0.000778 0.927423 0.000198
6.000000 12.000000 92.500000 101.000000 9.000000 96.750000 1.029791 0.000787 0.926157 0.000199
6.000000 12.000000 101.000000 109.500000 9.000000 105.250000 1.001301 0.000746 0.924069 0.000190
6.000000 12.000000 109.500000 118.000000 9.000000 113.750000 1.021148 0.000778 0.926348 0.000196
6.000000 12.000000 118.000000 126.500000 9.000000 122.250000 1.015023 0.000749 0.926919 0.000192
6.000000 12.000000 126.500000 135.000000 9.000000 130.750000 1.006038 0.000767 0.926040 0.000197
6.000000 12.000000 135.000000 143.500000 9.000000 139.250000 1.020327 0.000756 0.929830 0.000197
6.000000 12.000000 143.500000 152.000000 9.000000 147.750000 1.038388 0.000752 0.930384 0.000196
6.000000 12.000000 152.000000 160.500000 9.000000 156.250000 1.033476 0.000759 0.930032 0.000196
6.000000 12.000000 160.500000 169.000000 9.000000 164.750000 1.025827 0.000776 0.928928 0.000201
6.000000 12.000000 169.000000 177.500000 9.000000 173.250000 1.021344 0.000786 0.931251 0.000202
6.000000 12.000000 177.500000 186.000000 9.000000 181.750000 1.033421 0.000782 0.931203 0.000202
6.000000 12.000000 186.000000 194.500000 9.000000 190.250000 1.035146 0.000789 0.929878 0.000205
6.000000 12.000000 194.500000 203.000000 9.000000 198.750000 1.037890 0.000798 0.930140 0.000203
6.000000 12.000000 203.000000 220.000000 9.000000 211.500000 1.041415 0.000881 0.931259 0.000231
12.000000 18.000000 58.500000 75.500000 15.000000 67.000000 1.032588 0.000770 0.946819 0.000196
12.000000 18.000000 75.500000 84.000000 15.000000 79.750000 1.037320 0.000864 0.947221 0.000213
12.000000 18.000000 84.000000 92.500000 15.000000 88.250000 1.032164 0.000841 0.948111 0.000217
12.000000 18.000000 92.500000 101.000000 15.000000 96.750000 1.041613 0.000847 0.949842 0.000213
12.000000 18.000000 101.000000 109.500000 15.000000 105.250000 1.042653 0.000834 0.949827 0.000212
