# theta_low theta_high x_low x_high theta_center x_center ratio_integral err_integral ratio_width err_width
0.000000 6.000000 208.500000 225.500000 3.000000 217.000000 1.081249 0.000865 0.927992 0.000190
0.000000 6.000000 225.500000 234.000000 3.000000 229.750000 1.099382 0.001093 0.926791 0.000236
0.000000 6.000000 234.000000 242.500000 3.000000 238.250000 1.097203 0.001062 0.925278 0.000242
0.000000 6.000000 242.500000 251.000000 3.000000 246.750000 1.075369 0.001087 0.924118 0.000235
0.000000 6.000000 251.000000 259.500000 3.000000 255.250000 1.084996 0.001078 0.928095 0.000226
0.000000 6.000000 259.500000 268.000000 3.000000 263.750000 1.098383 0.001121 0.929431 0.000232
0.000000 6.000000 268.000000 276.500000 3.000000 272.250000 1.083422 0.001045 0.926691 0.000218
0.000000 6.000000 276.500000 285.000000 3.000000 280.750000 1.076162 0.001055 0.923443 0.000232
0.000000 6.000000 285.000000 293.500000 3.000000 289.250000 1.093552 0.001085 0.927542 0.000215
0.000000 6.000000 293.500000 302.000000 3.000000 297.750000 1.095739 0.001038 0.927998 0.000215
0.000000 6.000000 302.000000 310.500000 3.000000 306.250000 1.154960 0.001235 0.926621 0.000221
0.000000 6.000000 310.500000 319.000000 3.000000 314.750000 1.109995 0.001138 0.924991 0.000218
0.000000 6.000000 319.000000 327.500000 3.000000 323.250000 1.111103 0.001121 0.924244 0.000207
0.000000 6.000000 327.500000 336.000000 3.000000 331.750000 1.118492 0.001125 0.926984 0.000219
0.000000 6.000000 336.000000 344.500000 3.000000 340.250000 1.078011 0.001084 0.924324 0.000223
0.000000 6.000000 344.500000 353.000000 3.000000 348.750000 1.060256 0.001219 0.923329 0.000243
0.000000 6.000000 353.000000 370.000000 3.000000 361.500000 1.075712 0.001650 0.920204 0.000321
6.000000 12.000000 208.500000 225.500000 9.000000 217.000000 1.057782 0.000624 0.934203 0.000163
6.000000 12.000000 225.500000 234.000000 9.000000 229.750000 1.042359 0.000818 0.932532 0.000214
6.000000 12.000000 234.000000 242.500000 9.000000 238.250000 1.060075 0.000795 0.931860 0.000204
6.000000 12.000000 242.500000 251.000000 9.000000 246.750000 1.050678 0.000804 0.934050 0.000203
6.000000 12.000000 251.000000 259.500000 9.000000 255.250000 1.072190 0.000813 0.933833 0.000203
6.000000 12.000000 259.500000 268.000000 9.000000 263.750000 1.059199 0.000807 0.932555 0.000199
6.000000 12.000000 268.000000 276.500000 9.000000 272.250000 1.061427 0.000834 0.931848 0.000203
6.000000 12.000000 276.500000 285.000000 9.000000 280.750000 1.035602 0.000783 0.929881 0.000195
6.000000 12.000000 285.000000 293.500000 9.000000 289.250000 1.031328 0.000784 0.930605 0.000193
6.000000 12.000000 293.500000 302.000000 9.000000 297.750000 1.029058 0.000773 0.930054 0.000191
6.000000 12.000000 302.000000 310.500000 9.000000 306.250000 1.029633 0.000751 0.929848 0.000190
6.000000 12.000000 310.500000 319.000000 9.000000 314.750000 1.037596 0.000754 0.929359 0.000191
6.000000 12.000000 319.000000 327.500000 9.000000 323.250000 1.051574 0.000761 0.931587 0.000187
6.000000 12.000000 327.500000 336.000000 9.000000 331.750000 1.031896 0.000755 0.930320 0.000190
6.000000 12.000000 336.000000 344.500000 9.000000 340.250000 1.024546 0.000784 0.927759 0.000195
6.000000 12.000000 344.500000 353.000000 9.000000 348.750000 1.028263 0.000829 0.929645 0.000206
6.000000 12.000000 353.000000 370.000000 9.000000 361.500000 1.063663 0.001241 0.926085 0.000289
12.000000 18.000000 208.500000 225.500000 15.000000 217.000000 1.080695 0.000622 0.953523 0.000166
12.000000 18.000000 225.500000 234.000000 15.000000 229.750000 1.071176 0.000799 0.954586 0.000217
12.000000 18.000000 234.000000 242.500000 15.000000 238.250000 1.064247 0.000812 0.954737 0.000213
12.000000 18.000000 242.500000 251.000000 15.000000 246.750000 1.068053 0.000805 0.954224 0.000213
12.000000 18.000000 251.000000 259.500000 15.000000 255.250000 1.080629 0.000813 0.954977 0.000210
12.000000 18.000000 259.500000 268.000000 15.000000 263.750000 1.077760 0.000822 0.952874 0.000217
12.000000 18.000000 268.000000 276.500000 15.000000 272.250000 1.097528 0.000852 0.953485 0.000219
12.000000 18.000000 276.500000 285.000000 15.000000 280.750000 1.084615 0.000822 0.953520 0.000209
12.000000 18.000000 285.000000 293.500000 15.000000 289.250000 1.085142 0.000840 0.951966 0.000203
12.000000 18.000000 293.500000 302.000000 15.000000 297.750000 1.075576 0.000819 0.953411 0.000208
12.000000 18.000000 302.000000 310.500000 15.000000 306.250000 1.075269 0.000806 0.953236 0.000210
12.000000 18.000000 310.500000 319.000000 15.000000 314.750000 1.073333 0.000841 0.953236 0.000211
12.000000 18.000000 319.000000 327.500000 15.000000 323.250000 1.063979 0.000817 0.952372 0.000213
12.000000 18.000000 327.500000 336.000000 15.000000 331.750000 1.065242 0.000838 0.952050 0.000212
12.000000 18.000000 336.000000 344.500000 15.000000 340.250000 1.074798 0.000854 0.952594 0.000217
12.000000 18.000000 344.500000 353.000000 15.000000 348.750000 1.077454 0.000908 0.950907 0.000217
12.000000 18.000000 353.000000 370.000000 15.000000 361.500000 1.082540 0.001259 0.948667 0.000308
18.000000 24.000000 208.500000 225.500000 21.000000 217.000000 1.092260 0.000656 0.968345 0.000182
18.000000 24.000000 225.500000 234.000000 21.000000 229.750000 1.078958 0.000879 0.968548 0.000233
18.000000 24.000000 234.000000 242.500000 21.000000 238.250000 1.097736 0.000883 0.968055 0.000235
18.000000 24.000000 242.500000 251.000000 21.000000 246.750000 1.084419 0.000876 0.965152 0.000232
18.000000 24.000000 251.000000 259.500000 21.000000 255.250000 1.070701 0.000865 0.965981 0.000237
18.000000 24.000000 259.500000 268.000000 21.000000 263.750000 1.088471 0.000857 0.967224 0.000228
18.000000 24.000000 268.000000 276.500000 21.000000 272.250000 1.065446 0.000863 0.969775 0.000231
18.000000 24.000000 276.500000 285.000000 21.000000 280.750000 1.066599 0.000849 0.967478 0.000222
18.000000 24.000000 285.000000 293.500000 21.000000 289.250000 1.064099 0.000872 0.967617 0.000220
18.000000 24.000000 293.500000 302.000000 21.000000 297.750000 1.062842 0.000852 0.968092 0.000226
18.000000 24.000000 302.000000 310.500000 21.000000 306.250000 1.066023 0.000862 0.969144 0.000234
18.000000 24.000000 310.500000 319.000000 21.000000 314.750000 1.077082 0.000883 0.969159 0.000230
18.000000 24.000000 319.000000 327.500000 21.000000 323.250000 1.062637 0.000914 0.967765 0.000235
18.000000 24.000000 327.500000 336.000000 21.000000 331.750000 1.061138 0.000912 0.965448 0.000233
18.000000 24.000000 336.000000 344.500000 21.000000 340.250000 1.065205 0.000955 0.966438 0.000232
18.000000 24.000000 344.500000 353.000000 21.000000 348.750000 1.078787 0.000996 0.968351 0.000238
18.000000 24.000000 353.000000 370.000000 21.000000 361.500000 1.071782 0.001407 0.961482 0.000337
24.000000 30.000000 208.500000 225.500000 27.000000 217.000000 1.067614 0.000684 0.972994 0.000203
24.000000 30.000000 225.500000 234.000000 27.000000 229.750000 1.062863 0.000889 0.971899 0.000259
24.000000 30.000000 234.000000 242.500000 27.000000 238.250000 1.066592 0.000903 0.974215 0.000255
24.000000 30.000000 242.500000 251.000000 27.000000 246.750000 1.050519 0.000920 0.974874 0.000257
24.000000 30.000000 251.000000 259.500000 27.000000 255.250000 1.051930 0.000885 0.971166 0.000255
24.000000 30.000000 259.500000 268.000000 27.000000 263.750000 1.063973 0.000925 0.972430 0.000261
24.000000 30.000000 268.000000 276.500000 27.000000 272.250000 1.065646 0.000922 0.972692 0.000265
24.000000 30.000000 276.500000 285.000000 27.000000 280.750000 1.076147 0.000943 0.974655 0.000261
24.000000 30.000000 285.000000 293.500000 27.000000 289.250000 1.061347 0.000957 0.970972 0.000255
24.000000 30.000000 293.500000 302.000000 27.000000 297.750000 1.065472 0.000958 0.975819 0.000263
24.000000 30.000000 302.000000 310.500000 27.000000 306.250000 1.068417 0.001005 0.973780 0.000260
24.000000 30.000000 310.500000 319.000000 27.000000 314.750000 1.069167 0.001025 0.973024 0.000266
24.000000 30.000000 319.000000 327.500000 27.000000 323.250000 1.057943 0.001048 0.971613 0.000273
24.000000 30.000000 327.500000 336.000000 27.000000 331.750000 1.069613 0.001080 0.974048 0.000266
24.000000 30.000000 336.000000 344.500000 27.000000 340.250000 1.055801 0.001121 0.971842 0.000276
24.000000 30.000000 344.500000 353.000000 27.000000 348.750000 1.075314 0.001205 0.971483 0.000289
24.000000 30.000000 353.000000 370.000000 27.000000 361.500000 1.076690 0.001688 0.963202 0.000402
30.000000 38.000000 208.500000 225.500000 34.000000 217.000000 1.058365 0.000626 0.977254 0.000197
30.000000 38.000000 225.500000 234.000000 34.000000 229.750000 1.056530 0.000822 0.974693 0.000259
30.000000 38.000000 234.000000 242.500000 34.000000 238.250000 1.066657 0.000818 0.973495 0.000261
30.000000 38.000000 242.500000 251.000000 34.000000 246.750000 1.055314 0.000827 0.975678 0.000261
30.000000 38.000000 251.000000 259.500000 34.000000 255.250000 1.058854 0.000848 0.976394 0.000262
30.000000 38.000000 259.500000 268.000000 34.000000 263.750000 1.055773 0.000842 0.975815 0.000259
